id,delay_stage,occurred_at,severity,reason_code,delay_hours,eta_before,eta_after,source_ref,order_id,carrier_name,product_id,supplier_name,trans_mode,ship_mode,location_hint
DE-ORD-2024-102321,delivery,2024-06-05 23:53:00,medium,inspection_hold,24.0,2024-06-10 13:53:00,2024-06-11 13:53:00,SRC-DE-ORD-2024-102321,ORD-2024-102321,德邦快递,SKU-ST-S01,闻泰科技 (Wingtech),铁路干线,普列运输,深圳航站
DE-ORD-2024-102322,linehaul,2023-09-19 23:39:00,medium,inspection_hold,48.0,2023-09-22 02:39:00,2023-09-24 02:39:00,SRC-DE-ORD-2024-102322,ORD-2024-102322,德邦快递,SKU-AE-C01,北方华创 (NAURA),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102323,linehaul,2023-12-17 15:59:00,medium,inspection_hold,24.0,2023-12-20 05:59:00,2023-12-21 05:59:00,SRC-DE-ORD-2024-102323,ORD-2024-102323,德邦快递,SKU-WE-W01,紫光展锐 (UNISOC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102326,delivery,2024-08-14 08:17:00,medium,air_cargo_rollover,24.0,2024-08-14 22:17:00,2024-08-15 22:17:00,SRC-DE-ORD-2024-102326,ORD-2024-102326,京东物流,SKU-WE-W01,立讯精密 (Luxshare),航空货运,次晨达,上海港前置仓
DE-ORD-2024-102329,linehaul,2023-10-31 05:15:00,high,inspection_hold,96.0,2023-11-01 10:15:00,2023-11-05 10:15:00,SRC-DE-ORD-2024-102329,ORD-2024-102329,跨越速运,SKU-CE-P01,京东方 (BOE),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102330,linehaul,2024-08-30 18:54:00,high,inspection_hold,120.0,2024-08-31 12:54:00,2024-09-05 12:54:00,SRC-DE-ORD-2024-102330,ORD-2024-102330,跨越速运,SKU-CE-L01,韦尔股份 (Willsemi),公路干线,标准汽运,深圳航站
DE-ORD-2024-102331,delivery,2024-07-10 22:48:00,medium,inspection_hold,24.0,2024-07-11 12:48:00,2024-07-12 12:48:00,SRC-DE-ORD-2024-102331,ORD-2024-102331,顺丰速运,SKU-CE-L01,北方华创 (NAURA),航空货运,次晨达,深圳航站
DE-ORD-2024-102332,linehaul,2023-07-12 06:00:00,medium,linehaul_delay,24.0,2023-07-14 20:00:00,2023-07-15 20:00:00,SRC-DE-ORD-2024-102332,ORD-2024-102332,德邦快递,SKU-AE-C01,长江存储 (YMTC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102336,linehaul,2023-10-28 12:23:00,medium,inspection_hold,48.0,2023-10-30 15:23:00,2023-11-01 15:23:00,SRC-DE-ORD-2024-102336,ORD-2024-102336,顺丰速运,SKU-AE-C01,长江存储 (YMTC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102337,linehaul,2023-09-02 12:11:00,high,inspection_hold,96.0,2023-09-03 17:11:00,2023-09-07 17:11:00,SRC-DE-ORD-2024-102337,ORD-2024-102337,跨越速运,SKU-AE-C01,京东方 (BOE),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102338,linehaul,2023-12-08 09:34:00,medium,inspection_hold,24.0,2023-12-10 23:34:00,2023-12-11 23:34:00,SRC-DE-ORD-2024-102338,ORD-2024-102338,邮政EMS,SKU-AE-M01,韦尔股份 (Willsemi),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102339,linehaul,2024-01-05 18:41:00,medium,inspection_hold,48.0,2024-01-07 21:41:00,2024-01-09 21:41:00,SRC-DE-ORD-2024-102339,ORD-2024-102339,极兔速递,SKU-CE-L01,中芯国际 (SMIC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102342,linehaul,2024-02-02 14:41:00,medium,inspection_hold,48.0,2024-02-04 17:41:00,2024-02-06 17:41:00,SRC-DE-ORD-2024-102342,ORD-2024-102342,顺丰速运,SKU-WE-V01,长江存储 (YMTC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102343,delivery,2023-10-29 19:16:00,medium,linehaul_delay,24.0,2023-11-03 09:16:00,2023-11-04 09:16:00,SRC-DE-ORD-2024-102343,ORD-2024-102343,中通快递,SKU-CE-P01,北方华创 (NAURA),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-102344,delivery,2024-02-25 03:25:00,medium,linehaul_delay,48.0,2024-02-29 06:25:00,2024-03-02 06:25:00,SRC-DE-ORD-2024-102344,ORD-2024-102344,德邦快递,SKU-WE-V01,紫光展锐 (UNISOC),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-102347,delivery,2024-10-07 11:13:00,medium,inspection_hold,24.0,2024-10-12 01:13:00,2024-10-13 01:13:00,SRC-DE-ORD-2024-102347,ORD-2024-102347,邮政EMS,SKU-WE-V01,立讯精密 (Luxshare),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-102353,linehaul,2023-12-16 21:16:00,medium,inspection_hold,24.0,2023-12-19 11:16:00,2023-12-20 11:16:00,SRC-DE-ORD-2024-102353,ORD-2024-102353,圆通速递,SKU-AE-M01,歌尔股份 (Goertek),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102354,delivery,2024-03-23 05:35:00,medium,air_cargo_rollover,24.0,2024-03-23 19:35:00,2024-03-24 19:35:00,SRC-DE-ORD-2024-102354,ORD-2024-102354,顺丰速运,SKU-WE-W01,京东方 (BOE),航空货运,次晨达,上海港前置仓
DE-ORD-2024-102356,linehaul,2024-08-15 00:41:00,high,inspection_hold,120.0,2024-08-15 18:41:00,2024-08-20 18:41:00,SRC-DE-ORD-2024-102356,ORD-2024-102356,跨越速运,SKU-CE-L01,歌尔股份 (Goertek),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102358,delivery,2023-08-14 11:07:00,medium,air_cargo_rollover,48.0,2023-08-14 14:07:00,2023-08-16 14:07:00,SRC-DE-ORD-2024-102358,ORD-2024-102358,跨越速运,SKU-ST-M01,中芯国际 (SMIC),航空货运,次晨达,深圳航站
DE-ORD-2024-102360,linehaul,2023-06-23 08:45:00,medium,inspection_hold,48.0,2023-06-25 11:45:00,2023-06-27 11:45:00,SRC-DE-ORD-2024-102360,ORD-2024-102360,德邦快递,SKU-WE-W01,华为海思 (HiSilicon),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102363,delivery,2023-07-28 22:06:00,medium,inspection_hold,48.0,2023-08-02 01:06:00,2023-08-04 01:06:00,SRC-DE-ORD-2024-102363,ORD-2024-102363,德邦快递,SKU-AE-C01,闻泰科技 (Wingtech),铁路干线,普列运输,深圳航站
DE-ORD-2024-102365,delivery,2024-10-10 19:17:00,medium,linehaul_delay,24.0,2024-10-15 09:17:00,2024-10-16 09:17:00,SRC-DE-ORD-2024-102365,ORD-2024-102365,德邦快递,SKU-WE-W01,京东方 (BOE),铁路干线,普列运输,武汉转运场
DE-ORD-2024-102368,delivery,2023-09-04 21:31:00,medium,air_cargo_rollover,24.0,2023-09-05 11:31:00,2023-09-06 11:31:00,SRC-DE-ORD-2024-102368,ORD-2024-102368,京东物流,SKU-WE-V01,韦尔股份 (Willsemi),航空货运,次晨达,武汉转运场
DE-ORD-2024-102369,linehaul,2024-09-28 01:34:00,medium,inspection_hold,48.0,2024-09-30 04:34:00,2024-10-02 04:34:00,SRC-DE-ORD-2024-102369,ORD-2024-102369,邮政EMS,SKU-AE-C01,京东方 (BOE),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102370,linehaul,2024-09-11 03:07:00,medium,inspection_hold,48.0,2024-09-13 06:07:00,2024-09-15 06:07:00,SRC-DE-ORD-2024-102370,ORD-2024-102370,跨越速运,SKU-WE-V01,紫光展锐 (UNISOC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102371,linehaul,2023-06-27 04:56:00,medium,linehaul_delay,48.0,2023-06-29 07:56:00,2023-07-01 07:56:00,SRC-DE-ORD-2024-102371,ORD-2024-102371,极兔速递,SKU-WE-W01,华为海思 (HiSilicon),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102372,linehaul,2024-04-28 21:44:00,medium,inspection_hold,48.0,2024-05-01 00:44:00,2024-05-03 00:44:00,SRC-DE-ORD-2024-102372,ORD-2024-102372,邮政EMS,SKU-CE-L01,北方华创 (NAURA),公路干线,标准汽运,深圳航站
DE-ORD-2024-102373,linehaul,2024-03-19 23:49:00,medium,inspection_hold,48.0,2024-03-22 02:49:00,2024-03-24 02:49:00,SRC-DE-ORD-2024-102373,ORD-2024-102373,邮政EMS,SKU-AE-C01,长江存储 (YMTC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102374,linehaul,2024-06-12 02:57:00,medium,linehaul_delay,24.0,2024-06-14 16:57:00,2024-06-15 16:57:00,SRC-DE-ORD-2024-102374,ORD-2024-102374,顺丰速运,SKU-CE-L01,立讯精密 (Luxshare),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102375,linehaul,2023-09-18 23:46:00,medium,linehaul_delay,24.0,2023-09-21 13:46:00,2023-09-22 13:46:00,SRC-DE-ORD-2024-102375,ORD-2024-102375,顺丰速运,SKU-ST-S01,长江存储 (YMTC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102377,delivery,2024-01-06 15:49:00,medium,linehaul_delay,24.0,2024-01-11 05:49:00,2024-01-12 05:49:00,SRC-DE-ORD-2024-102377,ORD-2024-102377,德邦快递,SKU-AE-M01,紫光展锐 (UNISOC),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-102379,delivery,2023-06-26 19:04:00,medium,inspection_hold,24.0,2023-06-27 09:04:00,2023-06-28 09:04:00,SRC-DE-ORD-2024-102379,ORD-2024-102379,京东物流,SKU-CE-P01,闻泰科技 (Wingtech),航空货运,次晨达,上海港前置仓
DE-ORD-2024-102382,linehaul,2024-04-20 05:50:00,medium,inspection_hold,24.0,2024-04-22 19:50:00,2024-04-23 19:50:00,SRC-DE-ORD-2024-102382,ORD-2024-102382,极兔速递,SKU-AE-M01,长江存储 (YMTC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102383,linehaul,2023-08-20 03:00:00,medium,linehaul_delay,48.0,2023-08-22 06:00:00,2023-08-24 06:00:00,SRC-DE-ORD-2024-102383,ORD-2024-102383,极兔速递,SKU-CE-P01,长江存储 (YMTC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102387,delivery,2024-03-30 14:51:00,medium,inspection_hold,48.0,2024-03-30 17:51:00,2024-04-01 17:51:00,SRC-DE-ORD-2024-102387,ORD-2024-102387,京东物流,SKU-CE-L01,长江存储 (YMTC),航空货运,次晨达,武汉转运场
DE-ORD-2024-102389,linehaul,2023-12-13 12:55:00,medium,inspection_hold,48.0,2023-12-15 15:55:00,2023-12-17 15:55:00,SRC-DE-ORD-2024-102389,ORD-2024-102389,邮政EMS,SKU-AE-M01,歌尔股份 (Goertek),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102390,linehaul,2024-08-05 23:27:00,medium,linehaul_delay,48.0,2024-08-08 02:27:00,2024-08-10 02:27:00,SRC-DE-ORD-2024-102390,ORD-2024-102390,中通快递,SKU-AE-C01,中芯国际 (SMIC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102393,linehaul,2023-08-03 16:58:00,medium,inspection_hold,48.0,2023-08-05 19:58:00,2023-08-07 19:58:00,SRC-DE-ORD-2024-102393,ORD-2024-102393,跨越速运,SKU-AE-M01,紫光展锐 (UNISOC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102396,delivery,2023-08-13 00:52:00,medium,inspection_hold,24.0,2023-08-13 14:52:00,2023-08-14 14:52:00,SRC-DE-ORD-2024-102396,ORD-2024-102396,顺丰速运,SKU-WE-V01,北方华创 (NAURA),航空货运,次晨达,杭州分拨中心
DE-ORD-2024-102398,linehaul,2023-11-29 05:48:00,medium,inspection_hold,24.0,2023-12-01 19:48:00,2023-12-02 19:48:00,SRC-DE-ORD-2024-102398,ORD-2024-102398,邮政EMS,SKU-AE-C01,紫光展锐 (UNISOC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102399,delivery,2024-08-30 03:06:00,medium,air_cargo_rollover,48.0,2024-08-30 06:06:00,2024-09-01 06:06:00,SRC-DE-ORD-2024-102399,ORD-2024-102399,京东物流,SKU-WE-V01,立讯精密 (Luxshare),航空货运,次晨达,深圳航站
DE-ORD-2024-102400,linehaul,2024-07-01 00:05:00,high,inspection_hold,120.0,2024-07-01 18:05:00,2024-07-06 18:05:00,SRC-DE-ORD-2024-102400,ORD-2024-102400,跨越速运,SKU-CE-P01,紫光展锐 (UNISOC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102401,linehaul,2024-05-12 00:19:00,medium,inspection_hold,24.0,2024-05-14 14:19:00,2024-05-15 14:19:00,SRC-DE-ORD-2024-102401,ORD-2024-102401,极兔速递,SKU-WE-W01,长江存储 (YMTC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102402,linehaul,2023-12-20 06:24:00,medium,inspection_hold,24.0,2023-12-22 20:24:00,2023-12-23 20:24:00,SRC-DE-ORD-2024-102402,ORD-2024-102402,德邦快递,SKU-ST-S01,韦尔股份 (Willsemi),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102406,delivery,2024-07-25 06:05:00,medium,inspection_hold,48.0,2024-07-29 09:05:00,2024-07-31 09:05:00,SRC-DE-ORD-2024-102406,ORD-2024-102406,邮政EMS,SKU-CE-L01,闻泰科技 (Wingtech),铁路干线,普列运输,深圳航站
DE-ORD-2024-102408,delivery,2024-02-02 19:08:00,medium,linehaul_delay,48.0,2024-02-06 22:08:00,2024-02-08 22:08:00,SRC-DE-ORD-2024-102408,ORD-2024-102408,德邦快递,SKU-ST-S01,歌尔股份 (Goertek),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-102410,delivery,2024-10-09 00:51:00,medium,air_cargo_rollover,24.0,2024-10-09 14:51:00,2024-10-10 14:51:00,SRC-DE-ORD-2024-102410,ORD-2024-102410,京东物流,SKU-CE-P01,华为海思 (HiSilicon),航空货运,次晨达,上海港前置仓
DE-ORD-2024-102412,linehaul,2024-10-14 09:22:00,medium,linehaul_delay,48.0,2024-10-16 12:22:00,2024-10-18 12:22:00,SRC-DE-ORD-2024-102412,ORD-2024-102412,中通快递,SKU-AE-M01,长江存储 (YMTC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102413,linehaul,2024-05-06 18:50:00,medium,inspection_hold,24.0,2024-05-09 08:50:00,2024-05-10 08:50:00,SRC-DE-ORD-2024-102413,ORD-2024-102413,圆通速递,SKU-CE-L01,长江存储 (YMTC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102419,linehaul,2023-09-08 12:30:00,high,carrier_capacity,96.0,2023-09-09 17:30:00,2023-09-13 17:30:00,SRC-DE-ORD-2024-102419,ORD-2024-102419,跨越速运,SKU-WE-V01,歌尔股份 (Goertek),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102420,delivery,2024-01-05 11:32:00,medium,inspection_hold,48.0,2024-01-05 14:32:00,2024-01-07 14:32:00,SRC-DE-ORD-2024-102420,ORD-2024-102420,跨越速运,SKU-ST-M01,歌尔股份 (Goertek),航空货运,次晨达,上海港前置仓
DE-ORD-2024-102421,delivery,2024-03-22 12:43:00,medium,inspection_hold,48.0,2024-03-22 15:43:00,2024-03-24 15:43:00,SRC-DE-ORD-2024-102421,ORD-2024-102421,跨越速运,SKU-WE-V01,闻泰科技 (Wingtech),航空货运,次晨达,深圳航站
DE-ORD-2024-102422,linehaul,2024-07-12 20:28:00,medium,inspection_hold,48.0,2024-07-14 23:28:00,2024-07-16 23:28:00,SRC-DE-ORD-2024-102422,ORD-2024-102422,邮政EMS,SKU-ST-S01,闻泰科技 (Wingtech),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102424,delivery,2023-08-01 19:39:00,medium,linehaul_delay,48.0,2023-08-05 22:39:00,2023-08-07 22:39:00,SRC-DE-ORD-2024-102424,ORD-2024-102424,邮政EMS,SKU-CE-L01,长江存储 (YMTC),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-102425,delivery,2023-12-19 16:58:00,medium,air_cargo_rollover,48.0,2023-12-19 19:58:00,2023-12-21 19:58:00,SRC-DE-ORD-2024-102425,ORD-2024-102425,跨越速运,SKU-AE-M01,中芯国际 (SMIC),航空货运,次晨达,深圳航站
DE-ORD-2024-102428,linehaul,2024-06-05 09:04:00,high,inspection_hold,120.0,2024-06-06 03:04:00,2024-06-11 03:04:00,SRC-DE-ORD-2024-102428,ORD-2024-102428,跨越速运,SKU-ST-S01,立讯精密 (Luxshare),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102429,linehaul,2023-09-03 16:46:00,medium,inspection_hold,48.0,2023-09-05 19:46:00,2023-09-07 19:46:00,SRC-DE-ORD-2024-102429,ORD-2024-102429,跨越速运,SKU-ST-S01,北方华创 (NAURA),公路干线,标准汽运,深圳航站
DE-ORD-2024-102430,delivery,2024-06-16 04:43:00,medium,linehaul_delay,48.0,2024-06-20 07:43:00,2024-06-22 07:43:00,SRC-DE-ORD-2024-102430,ORD-2024-102430,中通快递,SKU-ST-S01,紫光展锐 (UNISOC),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-102434,linehaul,2024-04-20 11:49:00,medium,inspection_hold,24.0,2024-04-23 01:49:00,2024-04-24 01:49:00,SRC-DE-ORD-2024-102434,ORD-2024-102434,京东物流,SKU-CE-L01,歌尔股份 (Goertek),公路干线,标准汽运,深圳航站
DE-ORD-2024-102435,linehaul,2024-09-20 17:33:00,medium,inspection_hold,48.0,2024-09-22 20:33:00,2024-09-24 20:33:00,SRC-DE-ORD-2024-102435,ORD-2024-102435,圆通速递,SKU-AE-C01,华为海思 (HiSilicon),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102437,linehaul,2024-04-04 00:50:00,high,carrier_capacity,120.0,2024-04-04 18:50:00,2024-04-09 18:50:00,SRC-DE-ORD-2024-102437,ORD-2024-102437,跨越速运,SKU-ST-M01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102438,delivery,2023-10-10 05:58:00,medium,air_cargo_rollover,24.0,2023-10-10 19:58:00,2023-10-11 19:58:00,SRC-DE-ORD-2024-102438,ORD-2024-102438,顺丰速运,SKU-AE-M01,中芯国际 (SMIC),航空货运,次晨达,武汉转运场
DE-ORD-2024-102439,delivery,2023-12-04 01:07:00,medium,inspection_hold,24.0,2023-12-08 15:07:00,2023-12-09 15:07:00,SRC-DE-ORD-2024-102439,ORD-2024-102439,德邦快递,SKU-CE-P01,紫光展锐 (UNISOC),铁路干线,普列运输,武汉转运场
DE-ORD-2024-102440,linehaul,2023-10-02 11:31:00,medium,inspection_hold,48.0,2023-10-04 14:31:00,2023-10-06 14:31:00,SRC-DE-ORD-2024-102440,ORD-2024-102440,极兔速递,SKU-WE-W01,韦尔股份 (Willsemi),公路干线,标准汽运,深圳航站
DE-ORD-2024-102441,linehaul,2024-07-02 22:31:00,medium,inspection_hold,48.0,2024-07-05 01:31:00,2024-07-07 01:31:00,SRC-DE-ORD-2024-102441,ORD-2024-102441,邮政EMS,SKU-ST-M01,紫光展锐 (UNISOC),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102444,linehaul,2023-09-09 00:52:00,medium,inspection_hold,24.0,2023-09-11 14:52:00,2023-09-12 14:52:00,SRC-DE-ORD-2024-102444,ORD-2024-102444,圆通速递,SKU-AE-M01,比亚迪半导体 (BYD),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102450,linehaul,2023-08-28 10:09:00,medium,inspection_hold,48.0,2023-08-30 13:09:00,2023-09-01 13:09:00,SRC-DE-ORD-2024-102450,ORD-2024-102450,京东物流,SKU-WE-W01,闻泰科技 (Wingtech),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102459,linehaul,2024-08-22 19:07:00,medium,linehaul_delay,48.0,2024-08-24 22:07:00,2024-08-26 22:07:00,SRC-DE-ORD-2024-102459,ORD-2024-102459,邮政EMS,SKU-ST-S01,中芯国际 (SMIC),公路干线,标准汽运,深圳航站
DE-ORD-2024-102460,linehaul,2024-01-20 08:36:00,medium,inspection_hold,48.0,2024-01-22 11:36:00,2024-01-24 11:36:00,SRC-DE-ORD-2024-102460,ORD-2024-102460,顺丰速运,SKU-ST-S01,比亚迪半导体 (BYD),公路干线,标准汽运,深圳航站
DE-ORD-2024-102461,delivery,2024-02-10 11:27:00,medium,inspection_hold,24.0,2024-02-15 01:27:00,2024-02-16 01:27:00,SRC-DE-ORD-2024-102461,ORD-2024-102461,中通快递,SKU-AE-M01,紫光展锐 (UNISOC),铁路干线,普列运输,深圳航站
DE-ORD-2024-102465,delivery,2024-06-12 20:28:00,medium,air_cargo_rollover,48.0,2024-06-12 23:28:00,2024-06-14 23:28:00,SRC-DE-ORD-2024-102465,ORD-2024-102465,跨越速运,SKU-CE-L01,闻泰科技 (Wingtech),航空货运,次晨达,深圳航站
DE-ORD-2024-102467,linehaul,2023-12-29 09:45:00,medium,linehaul_delay,48.0,2023-12-31 12:45:00,2024-01-02 12:45:00,SRC-DE-ORD-2024-102467,ORD-2024-102467,邮政EMS,SKU-AE-C01,比亚迪半导体 (BYD),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102468,delivery,2024-10-15 04:30:00,medium,inspection_hold,24.0,2024-10-15 18:30:00,2024-10-16 18:30:00,SRC-DE-ORD-2024-102468,ORD-2024-102468,顺丰速运,SKU-CE-L01,立讯精密 (Luxshare),航空货运,次晨达,武汉转运场
DE-ORD-2024-102469,delivery,2023-06-19 22:12:00,medium,inspection_hold,48.0,2023-06-24 01:12:00,2023-06-26 01:12:00,SRC-DE-ORD-2024-102469,ORD-2024-102469,邮政EMS,SKU-ST-M01,长江存储 (YMTC),铁路干线,普列运输,上海港前置仓
DE-ORD-2024-102472,linehaul,2023-07-16 01:17:00,medium,inspection_hold,24.0,2023-07-18 15:17:00,2023-07-19 15:17:00,SRC-DE-ORD-2024-102472,ORD-2024-102472,顺丰速运,SKU-AE-M01,华为海思 (HiSilicon),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102473,linehaul,2023-10-09 00:57:00,medium,inspection_hold,24.0,2023-10-11 14:57:00,2023-10-12 14:57:00,SRC-DE-ORD-2024-102473,ORD-2024-102473,中通快递,SKU-ST-M01,立讯精密 (Luxshare),公路干线,标准汽运,深圳航站
DE-ORD-2024-102475,linehaul,2023-06-22 06:19:00,medium,inspection_hold,48.0,2023-06-24 09:19:00,2023-06-26 09:19:00,SRC-DE-ORD-2024-102475,ORD-2024-102475,跨越速运,SKU-WE-W01,韦尔股份 (Willsemi),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102479,delivery,2024-03-16 17:29:00,medium,inspection_hold,24.0,2024-03-21 07:29:00,2024-03-22 07:29:00,SRC-DE-ORD-2024-102479,ORD-2024-102479,德邦快递,SKU-AE-C01,北方华创 (NAURA),铁路干线,普列运输,深圳航站
DE-ORD-2024-102480,linehaul,2024-10-05 06:19:00,medium,linehaul_delay,48.0,2024-10-07 09:19:00,2024-10-09 09:19:00,SRC-DE-ORD-2024-102480,ORD-2024-102480,京东物流,SKU-AE-M01,比亚迪半导体 (BYD),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102484,linehaul,2023-07-19 04:49:00,medium,inspection_hold,24.0,2023-07-21 18:49:00,2023-07-22 18:49:00,SRC-DE-ORD-2024-102484,ORD-2024-102484,德邦快递,SKU-AE-C01,歌尔股份 (Goertek),公路干线,标准汽运,杭州分拨中心
DE-ORD-2024-102485,linehaul,2023-09-14 18:03:00,medium,inspection_hold,24.0,2023-09-17 08:03:00,2023-09-18 08:03:00,SRC-DE-ORD-2024-102485,ORD-2024-102485,极兔速递,SKU-CE-P01,韦尔股份 (Willsemi),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102486,linehaul,2024-06-26 01:24:00,medium,linehaul_delay,48.0,2024-06-28 04:24:00,2024-06-30 04:24:00,SRC-DE-ORD-2024-102486,ORD-2024-102486,德邦快递,SKU-WE-V01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102487,linehaul,2024-05-04 04:37:00,medium,inspection_hold,24.0,2024-05-06 18:37:00,2024-05-07 18:37:00,SRC-DE-ORD-2024-102487,ORD-2024-102487,中通快递,SKU-AE-M01,紫光展锐 (UNISOC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102488,linehaul,2024-02-21 19:51:00,medium,linehaul_delay,24.0,2024-02-24 09:51:00,2024-02-25 09:51:00,SRC-DE-ORD-2024-102488,ORD-2024-102488,圆通速递,SKU-AE-M01,华为海思 (HiSilicon),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102489,linehaul,2024-06-23 19:47:00,high,inspection_hold,72.0,2024-06-25 11:47:00,2024-06-28 11:47:00,SRC-DE-ORD-2024-102489,ORD-2024-102489,跨越速运,SKU-ST-S01,闻泰科技 (Wingtech),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102491,linehaul,2023-10-11 07:06:00,medium,inspection_hold,48.0,2023-10-13 10:06:00,2023-10-15 10:06:00,SRC-DE-ORD-2024-102491,ORD-2024-102491,顺丰速运,SKU-ST-M01,中芯国际 (SMIC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102492,linehaul,2024-09-05 15:46:00,medium,linehaul_delay,48.0,2024-09-07 18:46:00,2024-09-09 18:46:00,SRC-DE-ORD-2024-102492,ORD-2024-102492,跨越速运,SKU-ST-M01,北方华创 (NAURA),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102495,linehaul,2023-12-04 10:02:00,medium,inspection_hold,48.0,2023-12-06 13:02:00,2023-12-08 13:02:00,SRC-DE-ORD-2024-102495,ORD-2024-102495,顺丰速运,SKU-CE-P01,中芯国际 (SMIC),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102496,linehaul,2024-09-29 03:01:00,medium,inspection_hold,48.0,2024-10-01 06:01:00,2024-10-03 06:01:00,SRC-DE-ORD-2024-102496,ORD-2024-102496,邮政EMS,SKU-CE-L01,长江存储 (YMTC),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102497,linehaul,2023-07-20 22:38:00,medium,linehaul_delay,24.0,2023-07-23 12:38:00,2023-07-24 12:38:00,SRC-DE-ORD-2024-102497,ORD-2024-102497,圆通速递,SKU-WE-V01,韦尔股份 (Willsemi),公路干线,标准汽运,武汉转运场
DE-ORD-2024-102498,delivery,2024-05-30 01:15:00,medium,inspection_hold,48.0,2024-05-30 04:15:00,2024-06-01 04:15:00,SRC-DE-ORD-2024-102498,ORD-2024-102498,京东物流,SKU-AE-M01,京东方 (BOE),航空货运,次晨达,深圳航站
DE-ORD-2024-102500,delivery,2024-07-11 16:35:00,medium,inspection_hold,48.0,2024-07-15 19:35:00,2024-07-17 19:35:00,SRC-DE-ORD-2024-102500,ORD-2024-102500,德邦快递,SKU-WE-W01,比亚迪半导体 (BYD),铁路干线,普列运输,杭州分拨中心
DE-ORD-2024-102501,delivery,2023-12-18 22:44:00,medium,inspection_hold,24.0,2023-12-23 12:44:00,2023-12-24 12:44:00,SRC-DE-ORD-2024-102501,ORD-2024-102501,德邦快递,SKU-WE-W01,京东方 (BOE),铁路干线,普列运输,武汉转运场
DE-ORD-2024-102502,linehaul,2024-04-03 20:18:00,medium,inspection_hold,24.0,2024-04-06 10:18:00,2024-04-07 10:18:00,SRC-DE-ORD-2024-102502,ORD-2024-102502,圆通速递,SKU-WE-V01,闻泰科技 (Wingtech),公路干线,标准汽运,上海港前置仓
DE-ORD-2024-102511,linehaul,2024-03-30 14:04:00,medium,inspection_hold,48.0,2024-04-01 17:04:00,2024-04-03 17:04:00,SRC-DE-ORD-2024-102511,ORD-2024-102511,圆通速递,SKU-WE-W01,紫光展锐 (UNISOC),公路干线,标准汽运,上海港前置仓
